"id","user_id","content","article_url","original_pictures","retweet_pictures","original","video_url","publish_place","publish_time","publish_tool","up_num","retweet_num","comment_num"
JFgIVj5R9,"6479255096",【交通部：#春节期间小客车免收高速通行费#】据@交通发布，交通运输部28日通报，今年春节期间，全国收费公路将继续免收小型客车通行费，具体免费时段从2月11日0时至17日24时 ，免费通行的车辆范围为7座及以下小型客车。（人民日报）交通运输部：春节期间小客车免收高速通行费  ,"",无,,1,"http://v.weishi.qq.com/v.weishi.qq.com/gzc_1047_1047_0b53nyabiaaaaiaesfysmjqbo3qecr4qaeca.f70.mp4?dis_k=a82c818b160b6b1fd6138c2a1bea19a4&dis_t=1611844057&fromtag=0&pver=1.0.0&wsadapt=_0128222737__196694108_0_0_0_27_999_0_0_0_0_0&qua=&Expires=1611856303&ssig=bPs5vPLVGf&KID=unistore,video",无,"2021-01-28 15:01",无,3,0,0
JFgxRuXuA,"6479255096",#周深[超话]##周深加盟创4# [憧憬] #创4发起人团成员周深##创4阵容# 这位导师小微我先pick为敬 在前路未知的孤岛上探寻真实真相，在迷雾重重中勇敢前行......创造营2021“深情”Buff副本正式开启，请热爱音乐的学员们听到召唤快登岛周深官宣创4发起人团成员身份！超强声乐导师要来啦！你期待吗？#创造营2021   ,"",无,,1,"http://v.weishi.qq.com/v.weishi.qq.com/gzc_1047_1047_0b53kiaeyaaauiaapwisf5qbouqejrcqasca.f70.mp4?dis_k=4b50ebeb622b00d496f0a2fe0ffcd592&dis_t=1611815659&fromtag=0&pver=1.0.0&wsadapt=_0128143419__160235569_0_0_0_27_999_0_0_0_0_0&qua=&Expires=1611856303&ssig=hInr5FDn2g&KID=unistore,video",无,"2021-01-28 14:34",无,6,0,6
JFgp9lt0q,"6479255096",号外！号外#蔡徐坤加盟央视网络春晚#蔡徐坤加盟央视网络春晚啦！期待2月4日原创音乐人蔡徐坤带给我们的惊喜舞台针不戳～针不戳“开新合伙人”蔡徐坤加盟中央广播电视总台2021网络春晚“青春嘉年华”# 最IN资讯   ,"",无,,1,"http://v.weishi.qq.com/v.weishi.qq.com/gzc_1047_1047_0b536aaecaaamiabayisg5qbp4aeihtqarka.f70.mp4?dis_k=991e61dd717e5a4571cdbf820d02c1bf&dis_t=1611814371&fromtag=0&pver=1.0.0&wsadapt=_0128141251__160236059_0_0_0_27_999_0_0_0_0_0&qua=&Expires=1611856304&ssig=uY0VngwD%2BB&KID=unistore,video",无,"2021-01-28 14:12",蔡徐坤超话,1753,306,351
JFgoez3so,"6479255096",#中纪委评女子称支书草包被行拘#【一句“草包”被行拘 权力不容滥用】贵州的任女士因对物业管理有意见，在小区业主微信群聊中称社区支书“草包支书”，被毕节警方从贵阳跨市铐走并行拘3日。1月26日，毕节市公安局发布通报称，依法撤销对该女子的行政处罚决定。对于是否存在办关系案、人情案等违法违纪问题，当地纪委监委已经成立调查组介入调查。　　此前，“草包支书”事件持续引发网络热议。面对任女士所提“业委会未召开业主大会便擅自让新物业公司通过试用期”的质疑，社区支书刘某用“开不开业主大会，怎么开是业委会的事”予以回应，草率且不负责任，而群众一句“草包支书”则直接表达了自己的不满情绪。“草包”一词可能略显过激，但无论如何不能以一句骂声、吐槽就报警抓人，社区支书的做法体现的是敷衍应付的工作方式和盛气凌人的蛮横作风。　　从毕节市公安局七星关分局作出的行政处罚决定书中看到，公安机关是依据《治安管理处罚法》第四十二条作出处罚，即“公然侮辱他人或者捏造事实诽谤他人的，处5日以下拘留或者500元以下罚款……”然而，能否将“微信群聊中称‘草包支书’”定义为公然侮辱，在这一关键问题上，毕节警方显然欠缺妥善考量，而对这一问题的回答也直接关系到后续跨市抓人、拘留等行为。在26日毕节警方发布的通报中称，涉事派出所采取的异地传唤程序经审查被认定为违法。值得注意的是，支书刘某的前夫赵某系毕节市七星关分局民警。这里面是否存在办关系案、人情案等违纪违法问题，也需要深入调查。不论调查结果如何，身为执法部门，就应该带头守法、秉公执法，决不能在调查处理中掺杂个人私情，更不能因滥用权力侵犯群众的合法权益。　　从近期大连的“王主任”到济源“掌掴书记”，再到如今毕节“草包支书”，每一个事件都引发舆论广泛关注，这同时提醒着广大党员干部，用权莫任性，“官威”耍不得。只有敬畏人民，敬畏组织，敬畏纪法，依规依纪依法用权，才能赢得群众的尊重和理解。（中央纪委国家监委网站）中纪委评“草包书记”：一句“草包”被行拘，权力不容滥用！！！                                 ,"",无,,1,无,无,"2021-01-28 14:10",无,2,0,1
JFg9v03Ky,"6479255096",【#福州回应公交司机猝死不被认定工伤#：启动工伤认定程序】据新华社，日前，福建福清市公交司机突发心梗安全停车后猝死，司机所在汽运公司曾让所有员工签署自愿放弃社保声明书。福州市人社局28日回应，即使没参保，只要情况属实，员工家属申请，认定工伤没问题，待遇要用人单位出。福州市有关部门已启动工伤认定程序。（人民日报）福建公交司机猝死不被认定工伤 官方回应#热点追踪                                 ,"",无,,1,无,无,"2021-01-28 13:34",无,1,0,2
JFg9h2kDY,"6479255096",【#生态环境部回应敦煌毁林事件#：如有失职将严肃问责】近日有媒体报道“敦煌阳关林场万余亩公益防护林被严重砍伐”，中国生态环境部新闻发言人刘友宾28日在新闻发布会上对此回应表示，获悉该消息后中央生态环境保护督察办公室迅疾赶赴现场，目前现场调查工作已经基本结束，如发现确实存在明显失职失责问题，将督促甘肃省有关方面进一步调查核实，理清责任，并依纪依法严肃问责。（中国新闻网）生态环境部回应敦煌毁林：调查基本结束，若有问题严肃追责                                 ,"",无,,1,无,无,"2021-01-28 13:33",无,2,0,1
JFg38sKvG,"6479255096",【#杭州杀妻案已移送检察院审查起诉#】1月28日上午，浙江省十三届人大五次会议第二次全体会议上，省人民检察院检察长贾宇作省人民检察院工作报告。报告提到，2020年7月，许某某因家庭生活矛盾，在家中趁妻子来某某熟睡之际将其杀害，分尸后分散抛弃。案件发生后，杭州市人民检察院依法提前介入。2021年1月5日，该案已移送杭州市人民检察院审查起诉，目前正在办理中。（杭州新闻）﻿“许某某杀妻分尸”案已移送杭州市人民检察院审查起诉，正在办理中#热点追踪                                  ,"",无,,1,无,无,"2021-01-28 13:18",无,2,0,1
JFfvVuvxF,"6479255096",【#滨州一批俄罗斯冻鸡脚新冠检测阳性#】据@滨州发布，1月28日，山东滨州进口冷链食品集中监管专仓在对入仓货物检测中发现，一批次外地销往滨州的俄罗斯冷冻鸡脚样本核酸检测呈阳性。对此，相关部门立即开展应急处置，该批货物全部在监管专仓消毒封存，未流入市场，车辆、环境已进行终末消毒。（人民日报）一批外地销往滨州的俄罗斯冷冻鸡脚样本核酸检测阳性，未流入市场                                 ,"",无,,1,无,无,"2021-01-28 11:56",无,3,0,5
JFfejiYIH,"6479255096",敦煌出土的千年前的文献《凶吉书仪》，背面被当时的小朋友拿来当草稿纸画画，旁边还标注“这是啥啥啥”原来#一千年前小朋友写的字#和现在好像差不多哈哈哈哈，源远流长的博大精深的文化，一千年前就是如此，到如今依旧，小朋友真的太可爱了一千年前小朋友写的字，哈哈哈太可爱了#热点追踪  ,"",无,,1,"http://v.weishi.qq.com/v.weishi.qq.com/gzc_1047_1047_0b53hmassaabauaa3matjnqbmoyefewaclka.f70.mp4?dis_k=6447e07a4e72e22e5eaf2052bd3e461b&dis_t=1611803603&fromtag=0&pver=1.0.0&wsadapt=_0128111323__196694108_0_0_0_27_999_0_0_0_0_0&qua=&Expires=1611856308&ssig=acWX5268x7&KID=unistore,video",无,"2021-01-28 11:13",无,7,1,4
JFfe1BhIa,"6479255096",【车厘子如何放心吃？#车厘子等进口水果清洗办法#来了！】近日，无锡、石家庄等地检出进口车厘子新冠病毒核酸阳性。如何清洗和安全食用车厘子等进口水果？江苏省疾控中心建议：①将水果浸泡10到20分钟以上；②用水果清洁剂清洗；③对清洗水果所用过的器具进行消毒，可以用酒精擦拭或含氯消毒液进行浸泡，用清水冲洗干净。（中国新闻网 葛勇）车厘子如何放心吃？专家支招如何给进口食品消毒#热点追踪                                  ,"",无,,1,无,无,"2021-01-28 11:12",无,2,0,2
JFf6zttNe,"6479255096",#刘宇宁唱让酒# 《让酒》这首歌真的是小微的心头爱！！满满回忆涌上了心头，温柔磁性嗓音里总是有着说不完的故事，荡气回肠又令人回味，今天也是为歌手宁超级心动的一天刘宇宁再唱电视剧《沙海》插曲《让酒》，让人瞬间梦回演唱会现场版！#最IN资讯  ,"",无,,1,"http://v.weishi.qq.com/v.weishi.qq.com/gzc_1047_1047_0b53hqad4aaabuab5masjbqbopaehyvqaosa.f70.mp4?dis_k=cde25512e5d341be4c86dc3d076c1d93&dis_t=1611807599&fromtag=0&pver=1.0.0&wsadapt=_0128121959__196694369_0_0_0_27_999_0_0_0_0_0&qua=&Expires=1611856309&ssig=TqT5jVKcBB&KID=unistore,video",无,"2021-01-28 10:54",摩登兄弟超话,6123,1117,1164
JFf4rpviH,"6479255096",【#详解春运核酸检测全流程#】今天是#2021春运第1天#。高中低风险地区有哪些具体要求？什么情况需要做核酸检测？如何预约？#核酸检测必知注意事项#有哪些？最新要求↓↓有用，扩散周知！ [人民日报]核酸检测必知注意事项有哪些？详解春运核酸检测全流程#热点追踪  ,"",无,,1,"http://v.weishi.qq.com/v.weishi.qq.com/gzc_1047_1047_0b53fiadcaaat4ac4lyskjqbokqege6qanka.f70.mp4?dis_k=3fdf722d62534f8a1ee75712f8f61b6a&dis_t=1611802145&fromtag=0&pver=1.0.0&wsadapt=_0128104905__160241517_0_0_0_27_999_0_0_0_0_0&qua=&Expires=1611856309&ssig=Xe95dvWpuo&KID=unistore,video",无,"2021-01-28 10:49",无,4,0,0
JFf3VrnOE,"6479255096",#肖战浴室大片#肖战的浴室大片太绝太撩了吧真是让人无法抵抗的神仙颜值哇~湿发+朦胧的灯光=A到爆炸！！！肖战浴室大片来了，湿发浴缸简直令人神魂颠倒，谁能顶得住呢#最IN资讯   ,"",无,,1,"http://v.weishi.qq.com/v.weishi.qq.com/gzc_1047_1047_0b53z4aimaaaqyajxtis4rqbptyeq3mabasa.f70.mp4?dis_k=cb28f50cf370ca9d28d4d357064257fb&dis_t=1611802069&fromtag=0&pver=1.0.0&wsadapt=_0128104749__160236447_0_0_0_27_999_0_0_0_0_0&qua=&Expires=1611856310&ssig=Lk0fY%2F1TT9&KID=unistore,video",无,"2021-01-28 10:47",肖战超话,240,22,68
JFeRZhd5D,"6479255096",#Halsey怀孕#猴西Halsey宣布自己怀孕了！并且发布了孕肚照！！！ 孩子爸爸疑似是编剧、制片人Alev Aydin，Halsey举手投足之间都尽显御姐范，小微在这里恭喜猴西姐要当妈妈啦！Halsey猴西姐姐晒孕照宣布当妈妈，孩子爸爸是比猴西大11岁的好莱坞编剧AlevAydin，恭喜啦~#最IN资讯   ,"",无,,1,"http://v.weishi.qq.com/v.weishi.qq.com/gzc_1047_1047_0b53j4agkaaa5qahyhascnqbotyemvmaayka.f70.mp4?dis_k=b33d830d052a5b1551e06a026255d206&dis_t=1611800304&fromtag=0&pver=1.0.0&wsadapt=_0128101824__196694369_0_0_0_27_999_0_0_0_0_0&qua=&Expires=1611856310&ssig=ThH4yl%2FEcy&KID=unistore,video",无,"2021-01-28 10:18",无,2,0,2
JFeLImUzh,"6479255096",#范丞丞方声明##范丞丞方辟谣恋情传闻#  近日，网传@范丞丞Adam0616 有交往多年的圈外女友，还称有人在剧组拍到他的女朋友，引发热议。对此，@范丞丞留声机 发声明辟谣，称“范丞丞先生专注个人事业发展，用心对待每一份工作，网传言论均系造谣污蔑，已涉嫌构成对其名誉权的侵害”，对此严正警告。 范丞丞方发声明辟谣，表示在剧组被拍到女朋友、有多年圈外女友等言论均系造谣污蔑！#最IN资讯                                 ,"",无,,1,无,无,"2021-01-28 10:02",无,3,0,2
JFeLll8ie,"6479255096",#娜扎夸小琉璃好可爱#《风起霓裳》别说娜扎小姐姐了，小微都想夸我们的小琉璃好可爱鸭，小宝贝简直太会哭了，代入感满满，让人止不住的想抱抱她古力娜扎晒出《风起霓裳》中和小琉璃扮演者的合照，并称赞她太可爱了！#最IN资讯  ,"",无,,1,"http://v.weishi.qq.com/v.weishi.qq.com/gzc_1047_1047_0b53uyaiuaaaleaj3qis2bqbpjqerkyqbdsa.f70.mp4?dis_k=fa7e437316fbca0c06eb3487e63ea5f2&dis_t=1611799322&fromtag=0&pver=1.0.0&wsadapt=_0128100202__196694057_0_0_0_27_999_0_0_0_0_0&qua=&Expires=1611856311&ssig=3J4N%2FY2k8u&KID=unistore,video",无,"2021-01-28 10:02",无,1,0,0
JFeD8c6OP,"6479255096",【正在直播：#2021春运首日# 直击疫情防控下的回家路】1月28日，2021春运正式开启，至3月8日共计40天。为防控疫情，多省发出“非必要不回乡”的倡议，号召“就地过年”。点击评论区链接，在春运首日，跟随@新京报我们视频 一起在北京南站、北京西站、广东中山东凤加油站等地，关注相关防疫措施和交通运输保障。                  原图                             ,"",http://wx2.sinaimg.cn/large/0074uiesgy1gn35uywl05j30m80m8tld.jpg,,1,无,无,"2021-01-28 09:41",无,3,0,3
JFeAtzvkj,"6479255096",【#31省区市新增54例确诊# 其中#31省区市新增41例本土确诊#】1月27日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例54例，其中境外输入病例13例（上海7例，天津2例，山西1例，江苏1例，广东1例，四川1例），本土病例41例（黑龙江28例，吉林9例，河北3例，陕西1例）；无新增死亡病例；无新增疑似病例。当日新增治愈出院病例96例，解除医学观察的密切接触者1735人，重症病例较前一日减少6例。境外输入现有确诊病例294例（其中重症病例3例），现有疑似病例1例。累计确诊病例4657例，累计治愈出院病例4363例，无死亡病例。截至1月27日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例1820例（其中重症病例105例），累计治愈出院病例82870例，累计死亡病例4636例，累计报告确诊病例89326例，现有疑似病例1例。累计追踪到密切接触者962317人，尚在医学观察的密切接触者39429人。31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者28例（境外输入9例）；当日转为确诊病例11例（境外输入4例）；当日解除医学观察20例（境外输入5例）；尚在医学观察无症状感染者988例（境外输入288例）。累计收到港澳台地区通报确诊病例11222例。其中，香港特别行政区10282例（出院9162例，死亡175例），澳门特别行政区47例（出院46例），台湾地区893例（出院803例，死亡7例）。【央视新闻】国家卫健委：27日新增54例确诊病例 其中本土病例41例#热点追踪                                 ,"",无,,1,无,无,"2021-01-28 09:35",无,1,0,0
